,UniprotID,GeneName,Schirmer_2003,Korfali_2010,Wilkie_2010,Korfali_2012,Korfali_2012_NE:MM-ratio,Cheng_2019,Cheng_2019_Score:Undiff,Cheng_2019_Score:Adipo,Cheng_2019_Score:Myo,#ProteomePapers,HPA,HPA_reliability,HPA_loc,Results,Uniprot_NEorER,Uniprot_subcell
215,O75907,Dgat1,0.0,0.0,0.0,0.0,0.0,1.0,0.7834530868292208,0.4051196215703244,0.2592424823744556,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O75907', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9Z2A7'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32433610'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32433611'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
216,P60468,Sec61b,0.0,0.0,0.0,0.0,0.0,1.0,0.7726604388241319,0.2690556494032065,0.4590774381088969,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P60468', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12475939'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '27044890'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}]}",1.0,Endoplasmic reticulum membrane
217,Q9UHP7,Clec2d,0.0,0.0,0.0,0.0,0.0,1.0,0.7579206082073568,0.0,0.0,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9UHP7', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15104121'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20843815'}, {'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '16339513'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform 2', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20843815'}], 'value': 'Endoplasmic reticulum', 'id': 'SL-0095'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform 4', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20843815'}], 'value': 'Endoplasmic reticulum', 'id': 'SL-0095'}}]}]}",1.0,"Cell membrane, Endoplasmic reticulum, Endoplasmic reticulum"
218,O75477,Erlin1,0.0,0.0,0.0,0.0,0.0,1.0,0.7131321108294382,0.2887253199698397,0.3005120653322191,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O75477', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Associated with lipid raft-like domains of the endoplasmic reticulum membrane'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11118313'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16835267'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19240031'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11118313'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16835267'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19240031'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}]}",1.0,Endoplasmic reticulum membrane
221,Q8TC12,Rdh11,0.0,0.0,0.0,0.0,0.0,1.0,0.6729050751279957,0.3348919221045324,0.356222333811772,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8TC12', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12036956'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12036956'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}]}",1.0,Endoplasmic reticulum membrane
224,Q9P2W9,Stx18,0.0,0.0,0.0,0.0,0.0,1.0,0.6198220748630207,0.1122162157962027,0.1194428256207431,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9P2W9', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '15029241'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '15029241'}], 'value': 'Single-pass type IV membrane protein', 'id': 'SL-9908'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Golgi apparatus membrane', 'id': 'SL-0134'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type IV membrane protein', 'id': 'SL-9908'}}]}]}",1.0,"Endoplasmic reticulum membrane, Golgi apparatus membrane"
226,Q92508,Piezo1,0.0,0.0,0.0,0.0,0.0,1.0,0.593589478333848,0.0354629830540698,0.317304630093731,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q92508', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'E2JF22'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22529292'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23479567'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25119035'}], 'value': 'In erythrocytes, located in the plasma membrane (PubMed:22529292, PubMed:23479567). Accumulates at the leading apical lamellipodia of endothelial cells in response to shear stress (PubMed:25119035). Colocalizes with F-actin and MYH9 at the actomyosin cortex in myoblasts'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '20016066'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q0KL00'}], 'value': 'Endoplasmic reticulum-Golgi intermediate compartment membrane', 'id': 'SL-0099'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22529292'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23479567'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25119035'}], 'value': 'Cell projection, lamellipodium membrane', 'id': 'SL-0292'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'E2JF22'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum membrane, Endoplasmic reticulum-Golgi intermediate compartment membrane, Cell membrane, Cell projection, lamellipodium membrane, Cell membrane"
227,P08195,Slc3a2,0.0,0.0,0.0,0.0,0.0,1.0,0.5860006322178793,0.2746342464007337,0.1942072033384408,1.0,1,Supported,Nucleus: Supported;Cytosol: Supported;Plasma membrane: Supported,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P08195', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P10852'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11311135'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11742812'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17081065'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25998567'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '9751058'}], 'value': 'Localized at the plasma membrane when associated with SLC7A5/LAT1 or SLC7A8/LAT2 (PubMed:9751058, PubMed:11311135). Localized to the apical membrane of placental syncytiotrophoblastic cells (PubMed:11742812). Recruited to lysosomes by LAPTM4B (PubMed:25998567). Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:17081065). Located selectively at cell-cell adhesion sites (By similarity). Colocalized with SLC7A8/LAT2 at the basolateral membrane of kidney proximal tubules and small intestine epithelia. Expressed in both luminal and abluminal membranes of brain capillary endothelial cells (By similarity)'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11742812'}], 'value': 'Apical cell membrane', 'id': 'SL-0015'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11311135'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11389679'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11557028'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11564694'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12225859'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15769744'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16496379'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25998567'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '3476959'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '3480538'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '36028562'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '9829974'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30867591'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P10852'}], 'value': 'Cell junction', 'id': 'SL-0038'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25998567'}], 'value': 'Lysosome membrane', 'id': 'SL-0157'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17081065'}], 'value': 'Melanosome', 'id': 'SL-0161'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P10852'}], 'value': 'Basolateral cell membrane', 'id': 'SL-0026'}}]}]}",0.0,"Apical cell membrane, Cell membrane, Cell junction, Lysosome membrane, Melanosome, Basolateral cell membrane"
232,P33121,Acsl1,0.0,0.0,0.0,0.0,0.0,1.0,0.5507518952065035,0.2793049801645628,0.2122743383585621,1.0,1,Supported,Nucleus: Supported;Mitochondria: Supported,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P33121', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Mitochondrion outer membrane', 'id': 'SL-0172'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Single-pass type III membrane protein', 'id': 'SL-9907'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Peroxisome membrane', 'id': 'SL-0203'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Single-pass type III membrane protein', 'id': 'SL-9907'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Microsome membrane', 'id': 'SL-0165'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Single-pass type III membrane protein', 'id': 'SL-9907'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24269233'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Single-pass type III membrane protein', 'id': 'SL-9907'}}]}]}",1.0,"Mitochondrion outer membrane, Peroxisome membrane, Microsome membrane, Endoplasmic reticulum membrane"
233,O95168,Ndufb4,0.0,0.0,0.0,0.0,0.0,1.0,0.5496074596664461,0.3951927085239086,0.2133588725086714,1.0,1,Supported,Nuclear membrane: Approved;Mitochondria: Supported,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O95168', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '12611891'}], 'value': 'Mitochondrion inner membrane', 'id': 'SL-0168'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}, 'orientation': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Matrix side', 'id': 'SL-9913'}}]}]}",0.0,Mitochondrion inner membrane
236,Q9P2E9,Rrbp1,0.0,0.0,0.0,0.0,0.0,1.0,0.5176827504813576,0.1986022831477038,0.2016160078118499,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9P2E9', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250'}], 'value': 'Single-pass type III membrane protein', 'id': 'SL-9907'}}]}]}",1.0,Endoplasmic reticulum membrane
237,Q9Y3A6,Tmed5,0.0,0.0,0.0,0.0,0.0,1.0,0.8694394969741238,0.2817715634322179,0.5936740511903658,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9Y3A6', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Probably cycles between compartments of the early secretatory pathway'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19948005'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19948005'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19948005'}], 'value': 'Golgi apparatus, cis-Golgi network membrane', 'id': 'SL-0068'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19948005'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19948005'}], 'value': 'Endoplasmic reticulum-Golgi intermediate compartment membrane', 'id': 'SL-0099'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '19948005'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,"Endoplasmic reticulum membrane, Golgi apparatus, cis-Golgi network membrane, Endoplasmic reticulum-Golgi intermediate compartment membrane"
240,Q99943,Agpat1,0.0,0.0,0.0,0.0,0.0,1.0,0.6854063005942034,0.224528246355286,0.5554818513737908,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q99943', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21873652'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '9461603'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
243,O43674,Ndufb5,0.0,0.0,0.0,0.0,0.0,1.0,0.6410748624214542,0.1852677198427037,0.3857980537219024,1.0,1,Supported,Nucleoplasm: Approved;Mitochondria: Supported,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O43674', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '12611891'}], 'value': 'Mitochondrion inner membrane', 'id': 'SL-0168'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}, 'orientation': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Matrix side', 'id': 'SL-9913'}}]}]}",0.0,Mitochondrion inner membrane
246,P35613,Bsg,0.0,0.0,0.0,0.0,0.0,1.0,0.584230037500897,0.2339412072705254,0.3940114716859668,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P35613', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17081065'}], 'value': 'Identified by mass spectrometry in melanosome fractions from stage I to stage IV'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17081065'}], 'value': 'Melanosome', 'id': 'SL-0161'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform 1', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25957687'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P26453'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P18572'}], 'value': 'Photoreceptor inner segment', 'id': 'SL-0457'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P18572'}], 'value': 'Cell projection, cilium, photoreceptor outer segment', 'id': 'SL-0458'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform 2', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11992541'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15688292'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15946952'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17127621'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21536654'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25825981'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26195724'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28409866'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29739904'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P26453'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29739904'}], 'value': 'Endosome', 'id': 'SL-0101'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15688292'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P26453'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17267690'}], 'value': 'Basolateral cell membrane', 'id': 'SL-0026'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P26453'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform 3', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21536654'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P26453'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}, {'commentType': 'SUBCELLULAR LOCATION', 'molecule': 'Isoform 4', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '21536654'}], 'value': 'Cell membrane', 'id': 'SL-0039'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P26453'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,"Melanosome, Cell membrane, Photoreceptor inner segment, Cell projection, cilium, photoreceptor outer segment, Cell membrane, Endosome, Endoplasmic reticulum membrane, Basolateral cell membrane, Cell membrane, Cell membrane"
247,Q9NZ01,Tecr,0.0,0.0,0.0,0.0,0.0,1.0,0.5892286939916089,0.292891776177268,0.4501367386754126,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9NZ01', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12482854'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '24220030'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
